ETER ID,Institution Name,Reference year,Country Code,Legal status,Institution Category standardized,Total staff (FTE),Total academic staff (FTE),Total students enrolled ISCED 5-7,R1,R2,Flag R1,Flag R2,Total academic staff (HC),Total staff (HC),R1a,R2a,Flag R1a,Flag R2a
TR0045,Gaziantep Üniversitesi,2016,TR,public,uas,,,48835.0,,,0,0,1509.0,466.0,32.36249171636845,0.3088137839628893,0,0
TR0046,Tokat Gaziosmanpaşa Üniversitesi,2016,TR,public,uas,,,32197.0,,,0,0,1024.0,768.0,31.4423828125,0.75,0,0
TR0047,Gebze Teknik Üniversitesi,2016,TR,public,uas,,,6085.0,,,0,0,540.0,364.0,11.268518518518519,0.674074074074074,1,0
TR0048,Giresun Üniversitesi,2016,TR,public,uas,,,29399.0,,,0,0,1007.0,529.0,29.194637537239323,0.5253227408142999,0,0
TR0049,Gümüşhane Üniversitesi,2016,TR,public,uas,,,18107.0,,,0,0,1644.0,670.0,11.013990267639905,0.4075425790754258,0,0
TR0050,Hacettepe Üniversitesi,2016,TR,public,uas,,,46807.0,,,0,0,652.0,102.0,71.7898773006135,0.15644171779141106,0,0
TR0051,Hakkari Üniversitesi,2016,TR,public,uas,,,2176.0,,,0,0,897.0,252.0,2.4258639910813824,0.2809364548494983,1,0
TR0052,Harran Üniversitesi,2016,TR,public,uas,,,22608.0,,,0,0,2190.0,300.0,10.323287671232876,0.136986301369863,0,0
TR0053,Hitit Üniversitesi,2016,TR,public,uas,,,17117.0,,,0,0,704.0,209.0,24.31392045454545,0.296875,0,0
TR0054,Iğdır Üniversitesi,2016,TR,public,uas,,,5818.0,,,0,0,2109.0,171.0,2.758653390232338,0.08108108108108109,0,0
TR0055,İstanbul Medeniyet Üniversitesi,2016,TR,public,uas,,,3995.0,,,0,0,403.0,95.0,9.913151364764268,0.2357320099255583,1,0
TR0056,Inönü Üniversitesi,2016,TR,public,uas,,,40920.0,,,0,0,1864.0,98.0,21.952789699570815,0.05257510729613734,0,0
TR0057,İstanbul Üniversitesi,2016,TR,public,uas,,,243929.0,,,0,0,971.0,59.0,251.21421215242015,0.0607621009268795,1,0
TR0058,İstanbul Teknik Üniversitesi,2016,TR,public,uas,,,35308.0,,,0,0,1945.0,62.0,18.153213367609254,0.031876606683804626,0,0
TR0059,İzmir Kâtip Çelebi Üniversitesi,2016,TR,public,uas,,,9827.0,,,0,0,2598.0,1147.0,3.7825250192455737,0.4414934565050038,1,0
TR0060,İzmir Yüksek Teknoloji Enstitüsü,2016,TR,public,uas,,,4367.0,,,0,0,483.0,65.0,9.041407867494824,0.13457556935817805,1,0
TR0061,Kafkas Üniversitesi,2016,TR,public,uas,,,18541.0,,,0,0,464.0,39.0,39.95905172413793,0.08405172413793104,0,0
TR0062,Kahramanmaraş Sütçü İmam Üniversitesi,2016,TR,public,uas,,,36221.0,,,0,0,2138.0,277.0,16.94153414405987,0.1295603367633302,0,0
TR0063,Karabük Üniversitesi,2016,TR,public,uas,,,50275.0,,,0,0,251.0,206.0,200.29880478087645,0.8207171314741036,1,0
TR0064,Karamanoğlu Mehmetbey Üniversitesi,2016,TR,public,uas,,,14123.0,,,0,0,1692.0,192.0,8.34692671394799,0.11347517730496455,0,0
TR0065,Karadeniz Teknik Üniversitesi,2016,TR,public,uas,,,55395.0,,,0,0,410.0,19.0,135.109756097561,0.04634146341463415,0,0
TR0066,Kastamonu Üniversitesi,2016,TR,public,uas,,,26696.0,,,0,0,142.0,56.0,188.0,0.39436619718309857,0,0
TR0067,Kırıkkale Üniversitesi,2016,TR,public,uas,,,37105.0,,,0,0,2396.0,34.0,15.486227045075125,0.014190317195325543,0,0
TR0068,Kırklareli Üniversitesi,2016,TR,public,uas,,,24687.0,,,0,0,647.0,294.0,38.156105100463684,0.4544049459041731,0,0
TR0069,Kilis 7 Aralık Üniversitesi,2016,TR,public,uas,,,8122.0,,,0,0,456.0,23.0,17.811403508771928,0.05043859649122807,0,0
TR0070,Kocaeli Üniversitesi,2016,TR,public,uas,,,79322.0,,,0,0,1012.0,139.0,78.38142292490119,0.1373517786561265,1,0
TR0071,Mardin Artuklu Üniversitesi,2016,TR,public,uas,,,8339.0,,,0,0,1639.0,24.0,5.087858450274559,0.01464307504575961,0,0
TR0072,Marmara Üniversitesi,2016,TR,public,uas,,,77048.0,,,0,0,1673.0,94.0,46.05379557680813,0.05618649133293485,0,0
TR0073,Burdur Mehmet Akif Ersoy Üniversitesi,2016,TR,public,uas,,,28633.0,,,0,0,552.0,79.0,51.8713768115942,0.1431159420289855,0,0
TR0074,Mersin Üniversitesi,2016,TR,public,uas,,,44329.0,,,0,0,36.0,72.0,1231.361111111111,2.0,0,0
TR0075,Mimar Sinan Güzel Sanatlar Üniversitesi,2016,TR,public,uas,,,9749.0,,,0,0,433.0,214.0,22.515011547344113,0.4942263279445728,0,0
TR0076,Muğla Sıtkı Koçman Üniversitesi,2016,TR,public,uas,,,42564.0,,,0,0,291.0,455.0,146.2680412371134,1.563573883161512,0,0
TR0077,Hatay Mustafa Kemal Üniversitesi,2016,TR,public,uas,,,23745.0,,,0,0,623.0,224.0,38.11396468699839,0.3595505617977528,0,0
TR0078,Muş Alparslan Üniversitesi,2016,TR,public,uas,,,8712.0,,,0,0,1413.0,710.0,6.165605095541402,0.5024769992922861,0,0
TR0079,Namık Kemal Üniversitesi,2016,TR,public,uas,,,33018.0,,,0,0,607.0,197.0,54.395387149917624,0.3245469522240527,0,0
TR0080,Necmettin Erbakan Üniversitesi,2016,TR,public,uas,,,33038.0,,,0,0,513.0,130.0,64.40155945419103,0.253411306042885,0,0
TR0081,Nevşehir Hacı Bektaş Veli Üniversitesi,2016,TR,public,uas,,,17685.0,,,0,0,177.0,76.0,99.91525423728814,0.4293785310734463,0,0
TR0082,Niğde Ömer Halisdemir Üniversitesi,2016,TR,public,uas,,,26216.0,,,0,0,335.0,46.0,78.25671641791045,0.1373134328358209,0,0
TR0083,Ondokuz Mayıs Üniversitesi,2016,TR,public,uas,,,53114.0,,,0,0,220.0,36.0,241.42727272727276,0.16363636363636366,0,0
TR0084,Ordu Üniversitesi,2016,TR,public,uas,,,19980.0,,,0,0,270.0,41.0,74.0,0.15185185185185185,0,0
TR0085,Orta Doğu Teknik Üniversitesi,2016,TR,public,uas,,,25473.0,,,0,0,165.0,50.0,154.38181818181818,0.30303030303030304,1,0
TR0086,Osmaniye Korkut Ata Üniversitesi,2016,TR,public,uas,,,13007.0,,,0,0,285.0,28.0,45.63859649122808,0.09824561403508772,0,0
TR0087,Pamukkale Üniversitesi,2016,TR,public,uas,,,56519.0,,,0,0,256.0,39.0,220.77734375,0.15234375,0,0
TR0088,Recep Tayyip Erdoğan Üniversitesi,2016,TR,public,uas,,,19002.0,,,0,0,254.0,39.0,74.81102362204723,0.15354330708661418,0,0
TR0089,Sakarya Üniversitesi,2016,TR,public,uas,,,87693.0,,,0,0,824.0,34.0,106.42354368932037,0.0412621359223301,1,0
TR0090,Selçuk Üniversitesi,2016,TR,public,uas,,,93149.0,,,0,0,110.0,17.0,846.8090909090909,0.15454545454545454,0,0
TR0091,Siirt Üniversitesi,2016,TR,public,uas,,,11047.0,,,0,0,438.0,55.0,25.221461187214608,0.12557077625570776,0,0
TR0092,Sinop Üniversitesi,2016,TR,public,uas,,,9239.0,,,0,0,812.0,96.0,11.378078817733991,0.11822660098522167,0,0
TR0093,Süleyman Demirel Üniversitesi,2016,TR,public,uas,,,82318.0,,,0,0,717.0,124.0,114.8089260808926,0.17294281729428174,1,0
TR0094,Şırnak Üniversitesi,2016,TR,public,uas,,,2787.0,,,0,0,229.0,125.0,12.170305676855895,0.5458515283842795,1,0
TR0095,Trakya Üniversitesi,2016,TR,public,uas,,,45218.0,,,0,0,507.0,38.0,89.18737672583826,0.07495069033530571,0,0
TR0096,Munzur Üniversitesi,2016,TR,public,uas,,,6723.0,,,0,0,468.0,32.0,14.365384615384615,0.06837606837606837,0,0
TR0097,Türk Alman Üniversitesi,2016,TR,public,uas,,,881.0,,,0,0,382.0,32.0,2.306282722513089,0.08376963350785341,1,0
TR0098,Uludağ Üniversitesi,2016,TR,public,uas,,,67333.0,,,0,0,922.0,31.0,73.02928416485899,0.033622559652928416,0,0
TR0099,Uşak Üniversitesi,2016,TR,public,uas,,,29575.0,,,0,0,219.0,168.0,135.0456621004566,0.7671232876712328,1,0
TR0100,Yalova Üniversitesi,2016,TR,public,uas,,,14010.0,,,0,0,259.0,24.0,54.0926640926641,0.09266409266409266,0,0
TR0101,Ankara Yıldırım Beyazıt Üniversitesi,2016,TR,public,uas,,,12894.0,,,0,0,249.0,32.0,51.783132530120476,0.1285140562248996,0,0
TR0102,Yıldız Teknik Üniversitesi,2016,TR,public,uas,,,33138.0,,,0,0,451.0,29.0,73.4767184035477,0.06430155210643015,0,0
TR0103,Yüzüncü Yıl Üniversitesi,2016,TR,public,uas,,,29179.0,,,0,0,267.0,41.0,109.28464419475657,0.15355805243445692,0,0
TR0104,Acıbadem Üniversitesi,2016,TR,private,uas,,,3707.0,,,0,0,515.0,21.0,7.1980582524271846,0.04077669902912622,1,0
TR0105,Alanya Hamdullah Emin Paşa Üniversitesi,2016,TR,private,uas,,,267.0,,,0,0,293.0,44.0,0.9112627986348124,0.15017064846416384,1,0
TR0107,Atilim Üniversitesi,2016,TR,private,uas,,,8931.0,,,0,0,469.0,86.0,19.042643923240934,0.18336886993603413,0,0
TR0108,Avrasya Üniversitesi,2016,TR,private,uas,,,6855.0,,,0,0,445.0,49.0,15.404494382022474,0.1101123595505618,0,0
TR0109,Bahçeşehir Üniversitesi,2016,TR,private,uas,,,22831.0,,,0,0,69.0,144.0,330.8840579710145,2.0869565217391304,0,0
TR0110,Başkent Üniversitesi,2016,TR,private,uas,,,13835.0,,,0,0,656.0,32.0,21.089939024390247,0.04878048780487805,1,0
TR0111,Beykent Üniversitesi,2016,TR,private,uas,,,31723.0,,,0,0,354.0,66.0,89.61299435028248,0.1864406779661017,1,0
TR0112,Bezmiâlem Vakıf Üniversitesi,2016,TR,private,uas,,,2982.0,,,0,0,184.0,16.0,16.206521739130434,0.08695652173913042,1,0
TR0115,Çağ Üniversitesi,2016,TR,private,uas,,,4814.0,,,0,0,297.0,61.0,16.208754208754208,0.2053872053872054,0,0
TR0116,Çankaya Üniversitesi,2016,TR,private,uas,,,8626.0,,,0,0,198.0,,43.56565656565657,,0,0
TR0117,Doğuş Üniversitesi,2016,TR,private,uas,,,6424.0,,,0,0,309.0,7026.0,20.789644012944983,22.737864077669908,0,0
TR0118,Fatih Sultan Mehmet Vakıf Üniversitesi,2016,TR,private,uas,,,6089.0,,,0,0,141.0,78.0,43.18439716312057,0.5531914893617021,0,0
TR0120,İstanbul Gedik Üniversitesi,2016,TR,private,uas,,,4208.0,,,0,0,171.0,117.0,24.608187134502927,0.6842105263157895,0,0
TR0122,Haliç Üniversitesi,2016,TR,private,uas,,,10482.0,,,0,0,320.0,236.0,32.75625,0.7375,0,0
TR0123,Hasan Kalyoncu Üniversitesi,2016,TR,private,uas,,,7620.0,,,0,0,143.0,,53.28671328671329,,0,0
TR0124,Işık Üniversitesi,2016,TR,private,uas,,,7106.0,,,0,0,310.0,,22.92258064516129,,0,0
TR0125,İhsan Doğramacı Bilkent Üniversitesi,2016,TR,private,uas,,,11996.0,,,0,0,429.0,,27.962703962703962,,0,0
TR0126,İstanbul 29 Mayıs Üniversitesi,2016,TR,private,uas,,,1361.0,,,0,0,829.0,,1.6417370325693608,,1,0
TR0127,İstanbul Arel Üniversitesi,2016,TR,private,uas,,,19308.0,,,0,0,365.0,,52.89863013698629,,1,0
TR0128,İstanbul Aydın Üniversitesi,2016,TR,private,uas,,,38322.0,,,0,0,25.0,,1532.88,,1,0
TR0129,İstanbul Bilgi Üniversitesi,2016,TR,private,uas,,,29025.0,,,0,0,111.0,,261.4864864864865,,1,0
TR0130,Demiroğlu Bilim Üniversitesi,2016,TR,private,uas,,,2936.0,,,0,0,38.0,,77.26315789473685,,0,0
TR0131,İstanbul Gelişim Üniversitesi,2016,TR,private,uas,,,22529.0,,,0,0,124.0,,181.68548387096772,,1,0
TR0132,İstanbul Kemerburgaz Üniversitesi,2016,TR,private,uas,,,7240.0,,,0,0,92.0,,78.69565217391305,,0,0
TR0133,İstanbul Kültür Üniversitesi,2016,TR,private,uas,,,14599.0,,,0,0,161.0,,90.67701863354036,,1,0
TR0134,Medipol Üniversitesi,2016,TR,private,uas,,,20238.0,,,0,0,,,,,0,0
TR0135,İstanbul Sabahattin Zaim Üniversitesi,2016,TR,private,uas,,,6754.0,,,0,0,145.0,,46.579310344827576,,0,0
TR0136,İstanbul Şehir Üniversitesi,2016,TR,private,uas,,,4821.0,,,0,0,90.0,,53.56666666666667,,0,0
TR0137,İstanbul Ticaret Üniversitesi,2016,TR,private,uas,,,8046.0,,,0,0,81.0,,99.33333333333331,,0,0
TR0138,İzmir Ekonomi Üniversitesi,2016,TR,private,uas,,,9893.0,,,0,0,144.0,,68.7013888888889,,0,0
TR0140,Kadir Has Üniversitesi,2016,TR,private,uas,,,6722.0,,,0,0,183.0,,36.73224043715847,,0,0
TR0141,Koç Üniversitesi,2016,TR,private,uas,,,7349.0,,,0,0,71.0,,103.50704225352112,,0,0
TR0142,KTO Karatay Üniversitesi,2016,TR,private,uas,,,5966.0,,,0,0,54.0,,110.48148148148148,,0,0
TR0143,Maltepe Üniversitesi,2016,TR,private,uas,,,11361.0,,,0,0,68.0,,167.07352941176467,,0,0
TR0146,Nişantaşı Üniversitesi,2016,TR,private,uas,,,22031.0,,,0,0,249.0,,88.47791164658634,,1,0
TR0147,Nuh Naci Yazgan Üniversitesi,2016,TR,private,uas,,,3197.0,,,0,0,164.0,,19.493902439024392,,1,0
TR0148,Okan Üniversitesi,2016,TR,private,uas,,,23411.0,,,0,0,250.0,,93.64399999999999,,0,0
TR0149,Özyeğin Üniversitesi,2016,TR,private,uas,,,7434.0,,,0,0,164.0,,45.32926829268293,,0,0
TR0150,Piri Reis Üniversitesi,2016,TR,private,uas,,,3079.0,,,0,0,185.0,,16.643243243243244,,0,0
TR0151,Sabancı Üniversitesi,2016,TR,private,uas,,,4420.0,,,0,0,281.0,,15.729537366548042,,0,0
TR0154,TED Üniversitesi,2016,TR,private,uas,,,2024.0,,,0,0,1037.0,,1.9517839922854388,,1,0
TR0155,TOBB Ekonomi ve Teknoloji Üniversitesi,2016,TR,private,uas,,,5929.0,,,0,0,114.0,,52.00877192982456,,0,0
TR0156,Toros Üniversitesi,2016,TR,private,uas,,,3718.0,,,0,0,305.0,,12.190163934426227,,0,0
TR0158,Türk Hava Kurumu Üniversitesi,2016,TR,private,uas,,,6268.0,,,0,0,,,,,0,0
TR0159,Ufuk Üniversitesi,2016,TR,private,uas,,,5124.0,,,0,0,,,,,0,0
TR0160,Antalya Bilim Üniversitesi,2016,TR,private,uas,,,2400.0,,,0,0,875.0,,2.7428571428571433,,0,0
TR0161,Üsküdar Üniversitesi,2016,TR,private,uas,,,13432.0,,,0,0,730.0,,18.4,,1,0
TR0162,Yaşar Üniversitesi,2016,TR,private,uas,,,10511.0,,,0,0,605.0,,17.373553719008264,,0,0
TR0163,Yeditepe Üniversitesi,2016,TR,private,uas,,,24739.0,,,0,0,1370.0,,18.05766423357664,,0,0
TR0164,Yeni Yüzyıl Üniversitesi,2016,TR,private,uas,,,8707.0,,,0,0,590.0,,14.757627118644068,,0,0
TR0166,Avrupa Meslek Yüksekokulu,2016,TR,private,uni,,,2291.0,,,0,0,1125.0,,2.0364444444444443,,1,0
TR0167,Beykoz Üniversitesi,2016,TR,private,uni,,,2069.0,,,0,0,1875.0,,1.1034666666666666,,0,0
TR0168,Faruk Saraç Tasarım Meslek Yüksekokulu,2016,TR,private,uni,,,505.0,,,0,0,3625.0,,0.1393103448275862,,0,0
TR0169,İstambul Kavram Meslek Yüksekokulu,2016,TR,private,uni,,,3993.0,,,0,0,300.0,,13.31,,1,0
TR0170,Kapadokya Üniversitesi,2016,TR,private,uni,,,3818.0,,,0,0,95.0,,40.189473684210526,,1,0
TR0171,İstanbul Ayvansaray Üniversitesi,2016,TR,private,uni,,,5387.0,,,0,0,345.0,,15.614492753623187,,1,0
TR0177,Polis Akademisi,2016,TR,public,uni,,,,,,0,0,365.0,,,,0,0
TR0178,MEF Üniversitesi,2016,TR,private,uas,,,1915.0,,,0,0,960.0,,1.9947916666666667,,0,0
TR0179,Istanbul Şişli Meslek Yüksekokulu,2016,TR,private,uni,,,2520.0,,,0,0,590.0,,4.271186440677966,,1,0
TR0181,Ataşehir Adıgüzel Meslek Yüksekokulu,2016,TR,private,uni,,,1681.0,,,0,0,1740.0,,0.9660919540229884,,0,0
TR0182,Ankara Sosyal Bilimler Üniversitesi,2016,TR,public,uas,,,447.0,,,0,0,3175.0,,0.14078740157480316,,1,0
TR0183,İstanbul Esenyurt Üniversitesi,2016,TR,private,uas,,,5761.0,,,0,0,1135.0,,5.075770925110132,,0,0
TR0184,Sanko Üniversitesi,2016,TR,private,uas,,,923.0,,,0,0,460.0,,2.006521739130435,,0,0
TR0187,Konya Gıda Ve Tarım Üniversitesi,2016,TR,private,uas,,,102.0,,,0,0,165.0,,0.6181818181818182,,1,0
TR0188,Yüksek İhtisas Üniversitesi,2016,TR,private,uas,,,299.0,,,0,0,5965.0,,0.0501257334450964,,1,0
TR0189,Biruni Üniversitesi,2016,TR,private,uas,,,6512.0,,,0,0,665.0,,9.792481203007519,,0,0
TR0190,Bandırma Onyedi Eylül Üniversitesi,2016,TR,public,uas,,,9877.0,,,0,0,800.0,,12.34625,,1,0
TR0191,İskenderun Teknik Üniversitesi,2016,TR,public,uas,,,13954.0,,,0,0,1405.0,,9.931672597864768,,1,0
TR0192,Alanya Alaaddin Keykubat Üniversitesi,2016,TR,public,uas,,,8100.0,,,0,0,75.0,,108.0,,1,0
TR0193,İstanbul Rumeli Üniversitesi,2016,TR,private,uas,,,676.0,,,0,0,630.0,,1.073015873015873,,1,0
TR0194,İstinye Üniversitesi,2016,TR,private,uas,,,604.0,,,0,0,560.0,,1.0785714285714283,,1,0
TR0195,Sağlık Bilimleri Üniversitesi,2016,TR,public,uas,,,2225.0,,,0,0,2105.0,,1.0570071258907363,,1,0
TR0196,Bakırçay Üniversitesi,2016,TR,private,uas,,,,,,0,0,40.0,,,,0,0
TR0198,Milli Savunma Üniversitesi,2016,TR,public,uas,,,,,,0,0,2400.0,,,,0,0
TR0200,İzmir Demokrasi Üniversitesi,2016,TR,public,uas,,,,,,0,0,680.0,,,,0,0
TR0201,İstanbul Kent Üniversitesi,2016,TR,public,uas,,,,,,0,0,380.0,,,,0,0
UK0001,Anglia Ruskin University,2016,UK,private government dependent,uas,1780.0,800.0,21590.0,26.9875,0.4494382022471911,0,0,515.0,,41.922330097087375,,0,0
UK0002,Aston University,2016,UK,private government dependent,uas,1450.0,675.0,13275.0,19.666666666666668,0.4655172413793103,0,0,1395.0,,9.516129032258064,,0,0
UK0003,Bath Spa University,2016,UK,private government dependent,uas,810.0,355.0,7850.0,22.112676056338028,0.4382716049382716,0,0,1310.0,,5.99236641221374,,0,0
UK0004,The University of Bath,2016,UK,private government dependent,uas,2945.0,1165.0,15675.0,13.454935622317596,0.39558573853989815,0,0,1700.0,,9.220588235294116,,0,0
UK0005,University of Bedfordshire,2016,UK,private government dependent,uas,1120.0,545.0,13760.0,25.24770642201835,0.4866071428571429,0,0,1800.0,,7.644444444444446,,0,0
UK0006,"Birkbeck, University of London",2016,UK,private government dependent,uas,1190.0,640.0,12160.0,19.0,0.5378151260504201,0,0,920.0,,13.217391304347824,,0,0
UK0007,Birmingham City University,2016,UK,private government dependent,uas,2215.0,1120.0,23660.0,21.125,0.5056433408577878,0,0,1020.0,,23.196078431372552,,0,0
UK0008,University of Birmingham,2016,UK,private government dependent,uas,6515.0,3040.0,32205.0,10.59375,0.466615502686109,0,0,1195.0,,26.949790794979076,,0,0
UK0009,University College Birmingham,2016,UK,private government dependent,uni,555.0,275.0,4935.0,17.94545454545455,0.4954954954954955,0,0,2055.0,,2.4014598540145986,,0,0
UK0010,Bishop Grosseteste University,2016,UK,private government dependent,uni,270.0,90.0,2195.0,24.38888888888889,0.3333333333333333,0,1,300.0,,7.316666666666666,,2,2
UK0011,The University of Bolton,2016,UK,private government dependent,uas,570.0,320.0,6190.0,19.34375,0.5614035087719298,0,0,655.0,,9.450381679389313,,0,0
UK0012,The Arts University Bournemouth,2016,UK,private government dependent,uni,360.0,210.0,3310.0,15.761904761904766,0.5833333333333334,0,0,1030.0,,3.2135922330097086,,0,0
UK0013,Bournemouth University,2016,UK,private government dependent,uas,1635.0,825.0,19665.0,23.83636363636364,0.5045871559633027,0,0,1215.0,,16.185185185185187,,0,0
UK0014,The University of Bradford,2016,UK,private government dependent,uas,1470.0,540.0,10665.0,19.75,0.3673469387755102,0,1,160.0,,66.65625,,0,2
UK0015,The University of Brighton,2016,UK,private government dependent,uas,2505.0,1120.0,21220.0,18.946428571428573,0.4471057884231537,0,0,1720.0,,12.33720930232558,,0,0
UK0016,The University of Bristol,2016,UK,private government dependent,uas,5705.0,2865.0,21530.0,7.514834205933683,0.5021910604732691,0,0,60.0,,358.83333333333326,,0,0
UK0017,Brunel University London,2016,UK,private government dependent,uas,1895.0,820.0,12595.0,15.359756097560975,0.4327176781002639,0,0,895.0,,14.072625698324025,,0,0
UK0018,Buckinghamshire New University,2016,UK,private government dependent,uas,665.0,355.0,8830.0,24.87323943661972,0.5338345864661654,0,0,1035.0,,8.531400966183575,,0,0
UK0019,The University of Buckingham,2016,UK,private,uas,355.0,130.0,2325.0,17.884615384615387,0.3661971830985916,0,1,4330.0,,0.5369515011547344,,0,2
UK0020,The University of Cambridge,2016,UK,private government dependent,uas,10565.0,5590.0,14650.0,2.6207513416815744,0.5291055371509702,1,0,810.0,,18.08641975308642,,2,0
UK0021,The Institute of Cancer Research,2016,UK,private government dependent,uas,1000.0,635.0,130.0,0.2047244094488189,0.635,1,0,1425.0,,0.0912280701754386,,2,0
UK0022,Canterbury Christ Church University,2016,UK,private government dependent,uas,1620.0,690.0,14630.0,21.20289855072464,0.4259259259259259,0,0,4840.0,,3.022727272727273,,0,0
UK0023,University of Central Lancashire,2016,UK,private government dependent,uas,2350.0,1235.0,23485.0,19.016194331983804,0.5255319148936171,0,0,1110.0,,21.15765765765766,,0,0
UK0024,Royal Central School of Speech & Drama,2016,UK,private government dependent,uas,145.0,60.0,1075.0,17.916666666666668,0.4137931034482759,0,0,1930.0,,0.5569948186528497,,0,0
UK0025,University of Chester,2016,UK,private government dependent,uas,1510.0,570.0,14905.0,26.149122807017545,0.3774834437086093,0,0,1435.0,,10.386759581881533,,0,2
UK0026,The University of Chichester,2016,UK,private government dependent,uas,650.0,320.0,5445.0,17.015625,0.4923076923076923,0,0,3485.0,,1.5624103299856529,,0,0
UK0027,"City, University of London",2016,UK,private government dependent,uas,1930.0,895.0,18885.0,21.10055865921788,0.4637305699481865,0,0,180.0,,104.91666666666669,,0,0
UK0029,Courtauld Institute of Art,2016,UK,private government dependent,uni,125.0,35.0,440.0,12.571428571428573,0.28,0,2,1645.0,,0.2674772036474164,,0,2
UK0030,Coventry University,2016,UK,private government dependent,uas,3330.0,1905.0,31145.0,16.349081364829395,0.5720720720720721,0,0,1205.0,,25.846473029045644,,0,0
UK0031,Cranfield University,2016,UK,private government dependent,uas,1515.0,655.0,3095.0,4.7251908396946565,0.4323432343234324,0,0,295.0,,10.491525423728813,,0,0
UK0032,University for the Creative Arts,2016,UK,private government dependent,uas,645.0,290.0,6140.0,21.17241379310345,0.4496124031007752,0,0,1435.0,,4.278745644599304,,0,0
UK0033,University of Cumbria,2016,UK,private government dependent,uas,880.0,375.0,8545.0,22.786666666666665,0.4261363636363637,0,0,2835.0,,3.0141093474426808,,0,0
UK0035,De Montfort University,2016,UK,private government dependent,uas,2135.0,990.0,22735.0,22.964646464646464,0.4637002341920375,0,0,3275.0,,6.941984732824428,,0,0
UK0036,University of Derby,2016,UK,private government dependent,uas,2050.0,900.0,17325.0,19.25,0.4390243902439024,0,0,110.0,,157.5,,0,0
UK0037,University of Durham,2016,UK,private government dependent,uas,3895.0,1545.0,16900.0,10.93851132686084,0.3966623876765084,0,0,435.0,,38.85057471264368,,0,2
